1.157656054687500000e+04,1.155116601562500000e+04,1.167912792968750000e+04,1.142992968750000000e+04
1.151458496093750000e+04,1.148822656250000000e+04,1.161507812500000000e+04,1.136220312500000000e+04
1.146445312500000000e+04,1.144774609375000000e+04,1.157422949218750000e+04,1.132400488281250000e+04
1.142698046875000000e+04,1.140635449218750000e+04,1.153842578125000000e+04,1.128196386718750000e+04
1.141812890625000000e+04,1.138985351562500000e+04,1.152427734375000000e+04,1.127079394531250000e+04
1.141126367187500000e+04,1.138826562500000000e+04,1.152717382812500000e+04,1.127104101562500000e+04
1.139946191406250000e+04,1.136777148437500000e+04,1.150421582031250000e+04,1.124990722656250000e+04
1.136681347656250000e+04,1.133706250000000000e+04,1.147451757812500000e+04,1.122399414062500000e+04
1.137166796875000000e+04,1.134372070312500000e+04,1.147584863281250000e+04,1.122667089843750000e+04
1.152420312500000000e+04,1.148757812500000000e+04,1.163710449218750000e+04,1.137360644531250000e+04
1.159170605468750000e+04,1.156560742187500000e+04,1.170531445312500000e+04,1.144629394531250000e+04
1.169180371093750000e+04,1.166879296875000000e+04,1.181087988281250000e+04,1.155148339843750000e+04
1.171330957031250000e+04,1.169528710937500000e+04,1.182285351562500000e+04,1.157273925781250000e+04
1.172777343750000000e+04,1.170469140625000000e+04,1.183460156250000000e+04,1.158480468750000000e+04
1.180776269531250000e+04,1.177786914062500000e+04,1.191639257812500000e+04,1.165970312500000000e+04
1.191012304687500000e+04,1.188488281250000000e+04,1.202654589843750000e+04,1.176526953125000000e+04
1.198818945312500000e+04,1.196081250000000000e+04,1.209909082031250000e+04,1.183930566406250000e+04
1.203241601562500000e+04,1.201858593750000000e+04,1.215191015625000000e+04,1.188952246093750000e+04
1.197614941406250000e+04,1.196197656250000000e+04,1.208416113281250000e+04,1.183353906250000000e+04
1.187684375000000000e+04,1.186533203125000000e+04,1.198408886718750000e+04,1.174093261718750000e+04
1.177149414062500000e+04,1.175525781250000000e+04,1.187206933593750000e+04,1.162782812500000000e+04
1.162451269531250000e+04,1.160601953125000000e+04,1.172215429687500000e+04,1.147665429687500000e+04
1.154030078125000000e+04,1.152206445312500000e+04,1.164204003906250000e+04,1.139573437500000000e+04
1.153688281250000000e+04,1.151996484375000000e+04,1.165296386718750000e+04,1.139162890625000000e+04
1.151140234375000000e+04,1.148678710937500000e+04,1.162204687500000000e+04,1.136248242187500000e+04
1.155411816406250000e+04,1.152818359375000000e+04,1.167394921875000000e+04,1.140909179687500000e+04
1.164477441406250000e+04,1.161345507812500000e+04,1.175985839843750000e+04,1.149625390625000000e+04
1.159714062500000000e+04,1.156456054687500000e+04,1.170317675781250000e+04,1.145019824218750000e+04
1.155944726562500000e+04,1.153026074218750000e+04,1.166647070312500000e+04,1.141738085937500000e+04
1.157222460937500000e+04,1.154129687500000000e+04,1.167803222656250000e+04,1.142788085937500000e+04
1.155537890625000000e+04,1.152299609375000000e+04,1.165945214843750000e+04,1.140823144531250000e+04
1.159534277343750000e+04,1.156972460937500000e+04,1.170754199218750000e+04,1.144937011718750000e+04
1.151561718750000000e+04,1.150063085937500000e+04,1.162086230468750000e+04,1.137372460937500000e+04
1.141778906250000000e+04,1.139982226562500000e+04,1.152017675781250000e+04,1.127292968750000000e+04
1.132882128906250000e+04,1.131738574218750000e+04,1.143803222656250000e+04,1.119288574218750000e+04
1.139064843750000000e+04,1.135819140625000000e+04,1.150268457031250000e+04,1.124166308593750000e+04
1.154837109375000000e+04,1.151178906250000000e+04,1.166139257812500000e+04,1.139130859375000000e+04
1.152463281250000000e+04,1.150429687500000000e+04,1.163875195312500000e+04,1.137949707031250000e+04
1.152104589843750000e+04,1.149454882812500000e+04,1.163269042968750000e+04,1.137544726562500000e+04
1.158212500000000000e+04,1.155188281250000000e+04,1.170114746093750000e+04,1.144304687500000000e+04
1.174058203125000000e+04,1.170545214843750000e+04,1.186056640625000000e+04,1.159257617187500000e+04
1.180059960937500000e+04,1.176665234375000000e+04,1.190250195312500000e+04,1.164679003906250000e+04
1.173839843750000000e+04,1.171944531250000000e+04,1.184356152343750000e+04,1.159204492187500000e+04
1.161230957031250000e+04,1.160371875000000000e+04,1.171290722656250000e+04,1.147306835937500000e+04
1.164545898437500000e+04,1.162643554687500000e+04,1.176298144531250000e+04,1.150943945312500000e+04
1.180193359375000000e+04,1.176276464843750000e+04,1.191051953125000000e+04,1.164126464843750000e+04
1.183211132812500000e+04,1.180997656250000000e+04,1.194481640625000000e+04,1.168404101562500000e+04
1.177935644531250000e+04,1.176292968750000000e+04,1.188686425781250000e+04,1.163365527343750000e+04
1.179364941406250000e+04,1.177935742187500000e+04,1.191586035156250000e+04,1.165745800781250000e+04
1.179225292968750000e+04,1.176942480468750000e+04,1.190100585937500000e+04,1.164703613281250000e+04
1.176862597656250000e+04,1.173696679687500000e+04,1.187384472656250000e+04,1.162165820312500000e+04
1.181083789062500000e+04,1.178071582031250000e+04,1.192159570312500000e+04,1.166056640625000000e+04
1.181422070312500000e+04,1.179401562500000000e+04,1.192471875000000000e+04,1.166573242187500000e+04
1.189305078125000000e+04,1.186826757812500000e+04,1.200975976562500000e+04,1.174125585937500000e+04
1.189971093750000000e+04,1.188554980468750000e+04,1.201834765625000000e+04,1.176027929687500000e+04
1.186080468750000000e+04,1.183773437500000000e+04,1.196648144531250000e+04,1.171343554687500000e+04
1.174069335937500000e+04,1.172551562500000000e+04,1.184646093750000000e+04,1.160118554687500000e+04
1.163933007812500000e+04,1.161962500000000000e+04,1.174173242187500000e+04,1.149446289062500000e+04
1.163434667968750000e+04,1.160352050781250000e+04,1.173771191406250000e+04,1.148275488281250000e+04
1.165255468750000000e+04,1.163008007812500000e+04,1.176890429687500000e+04,1.150651367187500000e+04
1.162300000000000000e+04,1.159865039062500000e+04,1.173142089843750000e+04,1.147460156250000000e+04
1.164569140625000000e+04,1.162285546875000000e+04,1.176008105468750000e+04,1.149924023437500000e+04
1.158336621093750000e+04,1.156680859375000000e+04,1.169449023437500000e+04,1.144369335937500000e+04
1.156673339843750000e+04,1.153863183593750000e+04,1.167692089843750000e+04,1.142257226562500000e+04
1.157987988281250000e+04,1.154809863281250000e+04,1.168426660156250000e+04,1.143265234375000000e+04
1.170659863281250000e+04,1.166449804687500000e+04,1.182022558593750000e+04,1.155140527343750000e+04
1.183642871093750000e+04,1.180754492187500000e+04,1.195769042968750000e+04,1.168704589843750000e+04
1.190259960937500000e+04,1.188121191406250000e+04,1.202259667968750000e+04,1.175893066406250000e+04
1.188065234375000000e+04,1.186145117187500000e+04,1.198910253906250000e+04,1.173466406250000000e+04
1.177203906250000000e+04,1.175964453125000000e+04,1.187837011718750000e+04,1.163428417968750000e+04
1.178040136718750000e+04,1.175129296875000000e+04,1.188686914062500000e+04,1.163510742187500000e+04
1.173001953125000000e+04,1.170494921875000000e+04,1.183117480468750000e+04,1.158024414062500000e+04
1.171779589843750000e+04,1.169338867187500000e+04,1.182351464843750000e+04,1.156748632812500000e+04
1.170409960937500000e+04,1.168674414062500000e+04,1.181342285156250000e+04,1.155675097656250000e+04
1.163579199218750000e+04,1.162318261718750000e+04,1.175482519531250000e+04,1.150057031250000000e+04
1.161647167968750000e+04,1.159355859375000000e+04,1.172857617187500000e+04,1.147563281250000000e+04
1.151097851562500000e+04,1.149188476562500000e+04,1.161204980468750000e+04,1.136886328125000000e+04
1.144489746093750000e+04,1.141378515625000000e+04,1.154499902343750000e+04,1.129606250000000000e+04
1.134604003906250000e+04,1.132804101562500000e+04,1.145102343750000000e+04,1.120696582031250000e+04
1.124134375000000000e+04,1.121971093750000000e+04,1.134597558593750000e+04,1.110176464843750000e+04
1.120092187500000000e+04,1.117422070312500000e+04,1.130770507812500000e+04,1.105801367187500000e+04
1.119310937500000000e+04,1.116859179687500000e+04,1.130052832031250000e+04,1.104957031250000000e+04
1.118287402343750000e+04,1.115239453125000000e+04,1.129032714843750000e+04,1.103779296875000000e+04
1.117873046875000000e+04,1.115243066406250000e+04,1.129086718750000000e+04,1.103781835937500000e+04
1.114235546875000000e+04,1.111626171875000000e+04,1.124491503906250000e+04,1.100015527343750000e+04
1.127845117187500000e+04,1.123951757812500000e+04,1.139026562500000000e+04,1.112895800781250000e+04
1.134156250000000000e+04,1.131469335937500000e+04,1.145061035156250000e+04,1.119501660156250000e+04
1.136559570312500000e+04,1.133693554687500000e+04,1.147064550781250000e+04,1.122078417968750000e+04
1.131457812500000000e+04,1.129669433593750000e+04,1.141547558593750000e+04,1.117694140625000000e+04
1.129368554687500000e+04,1.127069140625000000e+04,1.139586035156250000e+04,1.115320214843750000e+04
1.125323925781250000e+04,1.122871289062500000e+04,1.135239453125000000e+04,1.111416796875000000e+04
1.121708203125000000e+04,1.119358007812500000e+04,1.131999902343750000e+04,1.107951660156250000e+04
1.117246484375000000e+04,1.114907226562500000e+04,1.127152441406250000e+04,1.103117382812500000e+04
1.108351171875000000e+04,1.106994140625000000e+04,1.118687109375000000e+04,1.094855273437500000e+04
1.104165625000000000e+04,1.102397363281250000e+04,1.114780078125000000e+04,1.090971777343750000e+04
1.104237792968750000e+04,1.101831152343750000e+04,1.114700097656250000e+04,1.090332324218750000e+04
1.098612890625000000e+04,1.096323828125000000e+04,1.108781250000000000e+04,1.084839453125000000e+04
1.088684765625000000e+04,1.086865332031250000e+04,1.098479199218750000e+04,1.075342480468750000e+04
1.078493554687500000e+04,1.076480566406250000e+04,1.088318261718750000e+04,1.065134277343750000e+04
1.070862500000000000e+04,1.068608691406250000e+04,1.080554101562500000e+04,1.057319140625000000e+04
1.065662500000000000e+04,1.063240917968750000e+04,1.075613671875000000e+04,1.052263476562500000e+04
1.061830371093750000e+04,1.059107421875000000e+04,1.071648535156250000e+04,1.047989843750000000e+04
1.057750781250000000e+04,1.055190429687500000e+04,1.067769628906250000e+04,1.044249023437500000e+04
1.048631250000000000e+04,1.046714160156250000e+04,1.058684277343750000e+04,1.035747265625000000e+04
1.048225390625000000e+04,1.044926953125000000e+04,1.058113769531250000e+04,1.034494824218750000e+04
1.038772363281250000e+04,1.036565722656250000e+04,1.048338867187500000e+04,1.025961328125000000e+04
1.037591210937500000e+04,1.034620312500000000e+04,1.047536230468750000e+04,1.024071093750000000e+04
1.062870312500000000e+04,1.058759863281250000e+04,1.073665332031250000e+04,1.047866503906250000e+04
1.087197167968750000e+04,1.083740820312500000e+04,1.098719726562500000e+04,1.072734667968750000e+04
1.108975292968750000e+04,1.106076171875000000e+04,1.121304687500000000e+04,1.094956835937500000e+04
1.113999707031250000e+04,1.112661132812500000e+04,1.125386425781250000e+04,1.101290429687500000e+04
1.115620507812500000e+04,1.113150976562500000e+04,1.125404589843750000e+04,1.102029101562500000e+04
1.112164257812500000e+04,1.110247656250000000e+04,1.121630859375000000e+04,1.098466406250000000e+04
1.109982910156250000e+04,1.106890136718750000e+04,1.118827441406250000e+04,1.095584667968750000e+04
1.113074121093750000e+04,1.110700195312500000e+04,1.123045312500000000e+04,1.098798242187500000e+04
1.109908398437500000e+04,1.109336914062500000e+04,1.120622949218750000e+04,1.096355566406250000e+04
1.109270019531250000e+04,1.107970312500000000e+04,1.120139355468750000e+04,1.095590722656250000e+04
1.104213574218750000e+04,1.103641601562500000e+04,1.115452148437500000e+04,1.091699707031250000e+04
1.109320703125000000e+04,1.106606542968750000e+04,1.120060253906250000e+04,1.095250195312500000e+04
1.104363085937500000e+04,1.102084667968750000e+04,1.114150488281250000e+04,1.090482519531250000e+04
1.103190039062500000e+04,1.100541894531250000e+04,1.113757910156250000e+04,1.089390234375000000e+04
1.110725390625000000e+04,1.107999511718750000e+04,1.121446484375000000e+04,1.096530175781250000e+04
1.115343750000000000e+04,1.113224414062500000e+04,1.126677636718750000e+04,1.101569921875000000e+04
1.110108398437500000e+04,1.108031054687500000e+04,1.120111035156250000e+04,1.096420898437500000e+04
1.096683007812500000e+04,1.095284375000000000e+04,1.106533007812500000e+04,1.083791992187500000e+04
1.089406542968750000e+04,1.087113574218750000e+04,1.098772167968750000e+04,1.075880175781250000e+04
1.095656640625000000e+04,1.092971679687500000e+04,1.106391796875000000e+04,1.081557128906250000e+04
1.099003906250000000e+04,1.096229492187500000e+04,1.109115917968750000e+04,1.084628320312500000e+04
1.099372656250000000e+04,1.097364648437500000e+04,1.110275000000000000e+04,1.085706542968750000e+04
1.094435742187500000e+04,1.093177929687500000e+04,1.105200878906250000e+04,1.081196484375000000e+04
1.089877343750000000e+04,1.087494531250000000e+04,1.100181250000000000e+04,1.076505859375000000e+04
1.101318847656250000e+04,1.098021972656250000e+04,1.112129394531250000e+04,1.087043945312500000e+04
1.094541796875000000e+04,1.092128222656250000e+04,1.104126855468750000e+04,1.080881445312500000e+04
1.095082910156250000e+04,1.092045703125000000e+04,1.105176074218750000e+04,1.080945117187500000e+04
1.100967773437500000e+04,1.098787890625000000e+04,1.111964355468750000e+04,1.087340429687500000e+04
1.108505273437500000e+04,1.105732031250000000e+04,1.119623535156250000e+04,1.094615039062500000e+04
1.107543847656250000e+04,1.105471484375000000e+04,1.118308105468750000e+04,1.094079003906250000e+04
1.105563281250000000e+04,1.103286230468750000e+04,1.115708691406250000e+04,1.091891113281250000e+04
1.105962500000000000e+04,1.103782910156250000e+04,1.116171386718750000e+04,1.091905078125000000e+04
1.102318945312500000e+04,1.100854882812500000e+04,1.112718652343750000e+04,1.088877734375000000e+04
1.100360351562500000e+04,1.097714453125000000e+04,1.110064941406250000e+04,1.086096191406250000e+04
1.094394140625000000e+04,1.092609375000000000e+04,1.104517187500000000e+04,1.080534960937500000e+04
1.095365234375000000e+04,1.092954492187500000e+04,1.106261035156250000e+04,1.081882421875000000e+04
1.107496679687500000e+04,1.104594628906250000e+04,1.119042382812500000e+04,1.093368359375000000e+04
1.117282714843750000e+04,1.114540917968750000e+04,1.128357617187500000e+04,1.102908203125000000e+04
1.123255761718750000e+04,1.120265136718750000e+04,1.133994824218750000e+04,1.108688378906250000e+04
1.130211523437500000e+04,1.128566308593750000e+04,1.142382128906250000e+04,1.117065234375000000e+04
1.137245410156250000e+04,1.134460742187500000e+04,1.147879492187500000e+04,1.122798242187500000e+04
1.138394140625000000e+04,1.136047851562500000e+04,1.148726171875000000e+04,1.123913964843750000e+04
1.134620703125000000e+04,1.132626953125000000e+04,1.144395996093750000e+04,1.120113476562500000e+04
1.129310351562500000e+04,1.127318164062500000e+04,1.139891406250000000e+04,1.115659765625000000e+04
1.133930566406250000e+04,1.131710351562500000e+04,1.145033886718750000e+04,1.119784570312500000e+04
1.129214941406250000e+04,1.127474023437500000e+04,1.139727832031250000e+04,1.115498925781250000e+04
1.120025097656250000e+04,1.117881542968750000e+04,1.130064746093750000e+04,1.105408691406250000e+04
1.114095996093750000e+04,1.112625000000000000e+04,1.124784863281250000e+04,1.100858398437500000e+04
1.122987890625000000e+04,1.120509179687500000e+04,1.134744824218750000e+04,1.108955566406250000e+04
1.123918554687500000e+04,1.121569335937500000e+04,1.134628125000000000e+04,1.109339648437500000e+04
1.120928710937500000e+04,1.118420507812500000e+04,1.131149511718750000e+04,1.106783984375000000e+04
1.124552734375000000e+04,1.122314257812500000e+04,1.135287011718750000e+04,1.110047363281250000e+04
1.125907617187500000e+04,1.123508007812500000e+04,1.136891894531250000e+04,1.111906152343750000e+04
1.129210253906250000e+04,1.126359375000000000e+04,1.139883398437500000e+04,1.115074804687500000e+04
1.128936718750000000e+04,1.126645800781250000e+04,1.139165625000000000e+04,1.114889648437500000e+04
1.124178808593750000e+04,1.121734570312500000e+04,1.134129785156250000e+04,1.109988671875000000e+04
1.126895117187500000e+04,1.124664453125000000e+04,1.137758691406250000e+04,1.113115234375000000e+04
1.125692187500000000e+04,1.123854492187500000e+04,1.136556933593750000e+04,1.112128222656250000e+04
1.116232714843750000e+04,1.114086328125000000e+04,1.125817480468750000e+04,1.102361523437500000e+04
1.107516015625000000e+04,1.106063671875000000e+04,1.117776269531250000e+04,1.094324511718750000e+04
1.102025195312500000e+04,1.100205664062500000e+04,1.112149902343750000e+04,1.088199218750000000e+04
1.101763671875000000e+04,1.098988867187500000e+04,1.111876171875000000e+04,1.087677929687500000e+04
1.105399218750000000e+04,1.103150878906250000e+04,1.116427734375000000e+04,1.091501660156250000e+04
1.097554101562500000e+04,1.095530761718750000e+04,1.107595605468750000e+04,1.083837988281250000e+04
1.086470605468750000e+04,1.084775976562500000e+04,1.096583593750000000e+04,1.073370898437500000e+04
1.083363085937500000e+04,1.081123242187500000e+04,1.093732519531250000e+04,1.069979882812500000e+04
1.082674218750000000e+04,1.079725195312500000e+04,1.092670214843750000e+04,1.068699414062500000e+04
1.091380859375000000e+04,1.087425292968750000e+04,1.101808496093750000e+04,1.076912597656250000e+04
1.106543359375000000e+04,1.103535546875000000e+04,1.118322851562500000e+04,1.092408789062500000e+04
1.105411816406250000e+04,1.103424609375000000e+04,1.116154785156250000e+04,1.091786914062500000e+04
1.099546679687500000e+04,1.097645312500000000e+04,1.110222949218750000e+04,1.086643164062500000e+04
1.102922851562500000e+04,1.100578906250000000e+04,1.113238964843750000e+04,1.089125000000000000e+04
1.097502636718750000e+04,1.094991015625000000e+04,1.106974707031250000e+04,1.083393457031250000e+04
1.084202539062500000e+04,1.082095898437500000e+04,1.093030175781250000e+04,1.070371191406250000e+04
1.067637402343750000e+04,1.066475976562500000e+04,1.076950585937500000e+04,1.054489843750000000e+04
1.065224121093750000e+04,1.062934082031250000e+04,1.075105957031250000e+04,1.050948046875000000e+04
1.055474218750000000e+04,1.053978417968750000e+04,1.065900390625000000e+04,1.042495703125000000e+04
1.052213183593750000e+04,1.049789062500000000e+04,1.062520117187500000e+04,1.038766210937500000e+04
1.061314550781250000e+04,1.057906640625000000e+04,1.071519921875000000e+04,1.046666796875000000e+04
1.064318457031250000e+04,1.061906640625000000e+04,1.075537207031250000e+04,1.050960351562500000e+04
1.067879589843750000e+04,1.064654687500000000e+04,1.078524511718750000e+04,1.054469628906250000e+04
1.076198046875000000e+04,1.072989648437500000e+04,1.086979394531250000e+04,1.062676074218750000e+04
1.081946093750000000e+04,1.078568652343750000e+04,1.091903808593750000e+04,1.068114746093750000e+04
1.085812207031250000e+04,1.083474804687500000e+04,1.096158789062500000e+04,1.072272070312500000e+04
1.090561523437500000e+04,1.087743359375000000e+04,1.100039355468750000e+04,1.076335058593750000e+04
1.099669726562500000e+04,1.097308593750000000e+04,1.110247363281250000e+04,1.085878906250000000e+04
1.095552441406250000e+04,1.094535546875000000e+04,1.105979296875000000e+04,1.082679101562500000e+04
1.097938867187500000e+04,1.095586035156250000e+04,1.108124316406250000e+04,1.084327343750000000e+04
1.100818261718750000e+04,1.099045312500000000e+04,1.110872167968750000e+04,1.087139453125000000e+04
1.101897167968750000e+04,1.099802929687500000e+04,1.112108984375000000e+04,1.088116503906250000e+04
1.101141601562500000e+04,1.099124218750000000e+04,1.111381542968750000e+04,1.087537109375000000e+04
1.092675488281250000e+04,1.091578320312500000e+04,1.102656152343750000e+04,1.079820507812500000e+04
1.088086035156250000e+04,1.086316699218750000e+04,1.098236425781250000e+04,1.074952148437500000e+04
1.083902539062500000e+04,1.082275000000000000e+04,1.094169628906250000e+04,1.070735839843750000e+04
1.081236035156250000e+04,1.078769921875000000e+04,1.090716406250000000e+04,1.067433007812500000e+04
1.068171484375000000e+04,1.066878320312500000e+04,1.077815039062500000e+04,1.055353320312500000e+04
1.059817968750000000e+04,1.057784570312500000e+04,1.069770410156250000e+04,1.046620312500000000e+04
1.055055175781250000e+04,1.053072851562500000e+04,1.064878906250000000e+04,1.042019140625000000e+04
1.050574609375000000e+04,1.048198242187500000e+04,1.060488964843750000e+04,1.037103906250000000e+04
1.049052539062500000e+04,1.046181640625000000e+04,1.058802734375000000e+04,1.035503125000000000e+04
1.045459765625000000e+04,1.043310449218750000e+04,1.055806640625000000e+04,1.032546777343750000e+04
1.034138085937500000e+04,1.032320898437500000e+04,1.043472363281250000e+04,1.021328125000000000e+04
1.027817578125000000e+04,1.025225683593750000e+04,1.037221484375000000e+04,1.014744726562500000e+04
1.027384570312500000e+04,1.024619335937500000e+04,1.036883398437500000e+04,1.013781250000000000e+04
1.021663867187500000e+04,1.018857617187500000e+04,1.030945996093750000e+04,1.008321386718750000e+04
1.013045019531250000e+04,1.010967578125000000e+04,1.022373730468750000e+04,1.000408105468750000e+04
1.004569433593750000e+04,1.002467187500000000e+04,1.013664843750000000e+04,9.920364257812500000e+03
1.001600390625000000e+04,9.991440429687500000e+03,1.011017675781250000e+04,9.885957031250000000e+03
1.000763085937500000e+04,9.981800781250000000e+03,1.010264453125000000e+04,9.878394531250000000e+03
1.000149804687500000e+04,9.975511718750000000e+03,1.009525292968750000e+04,9.872867187500000000e+03
1.002782226562500000e+04,9.999548828125000000e+03,1.012370410156250000e+04,9.898469726562500000e+03
1.004719824218750000e+04,1.002411718750000000e+04,1.014677441406250000e+04,9.922685546875000000e+03
1.008660156250000000e+04,1.005802148437500000e+04,1.018147363281250000e+04,9.958270507812500000e+03
1.007759375000000000e+04,1.005379101562500000e+04,1.017012304687500000e+04,9.951474609375000000e+03
1.010983593750000000e+04,1.008302441406250000e+04,1.020350000000000000e+04,9.981138671875000000e+03
1.004318164062500000e+04,1.002945898437500000e+04,1.013548242187500000e+04,9.924769531250000000e+03
9.956872070312500000e+03,9.937906250000000000e+03,1.004232812500000000e+04,9.833589843750000000e+03
9.870273437500000000e+03,9.854131835937500000e+03,9.954833007812500000e+03,9.748585937500000000e+03
9.864029296875000000e+03,9.842101562500000000e+03,9.957715820312500000e+03,9.739408203125000000e+03
9.875776367187500000e+03,9.855580078125000000e+03,9.973987304687500000e+03,9.752371093750000000e+03
9.886207031250000000e+03,9.868028320312500000e+03,9.985363281250000000e+03,9.763744140625000000e+03
9.907691406250000000e+03,9.886227539062500000e+03,1.000254296875000000e+04,9.782238281250000000e+03
9.911990234375000000e+03,9.893103515625000000e+03,1.000924414062500000e+04,9.787373046875000000e+03
9.870414062500000000e+03,9.848676757812500000e+03,9.962372070312500000e+03,9.750464843750000000e+03
9.879233398437500000e+03,9.853402343750000000e+03,9.971411132812500000e+03,9.753790039062500000e+03
9.887737304687500000e+03,9.861963867187500000e+03,9.977547851562500000e+03,9.760474609375000000e+03
9.935383789062500000e+03,9.909887695312500000e+03,1.003013574218750000e+04,9.807746093750000000e+03
9.954673828125000000e+03,9.934340820312500000e+03,1.005057812500000000e+04,9.832337890625000000e+03
1.002312304687500000e+04,1.000122265625000000e+04,1.012356445312500000e+04,9.899726562500000000e+03
1.000196484375000000e+04,9.986744140625000000e+03,1.009605175781250000e+04,9.880343750000000000e+03
1.003692382812500000e+04,1.001776855468750000e+04,1.013488574218750000e+04,9.916302734375000000e+03
9.943687500000000000e+03,9.928518554687500000e+03,1.002750488281250000e+04,9.819774414062500000e+03
9.881921875000000000e+03,9.864244140625000000e+03,9.971769531250000000e+03,9.760712890625000000e+03
9.883374023437500000e+03,9.865146484375000000e+03,9.974868164062500000e+03,9.757181640625000000e+03
9.870002929687500000e+03,9.852212890625000000e+03,9.963916015625000000e+03,9.744363281250000000e+03
9.889647460937500000e+03,9.864662109375000000e+03,9.979909179687500000e+03,9.759526367187500000e+03
9.872543945312500000e+03,9.858100585937500000e+03,9.971871093750000000e+03,9.754469726562500000e+03
9.893843750000000000e+03,9.868752929687500000e+03,9.989168945312500000e+03,9.769065429687500000e+03
9.848703125000000000e+03,9.831238281250000000e+03,9.942344726562500000e+03,9.731175781250000000e+03
9.841335937500000000e+03,9.814546875000000000e+03,9.931034179687500000e+03,9.716750976562500000e+03
9.837025390625000000e+03,9.813265625000000000e+03,9.925385742187500000e+03,9.709880859375000000e+03
9.933618164062500000e+03,9.907003906250000000e+03,1.003332128906250000e+04,9.806323242187500000e+03
1.003021484375000000e+04,1.000742578125000000e+04,1.012830175781250000e+04,9.900358398437500000e+03
1.003030957031250000e+04,1.001589453125000000e+04,1.012963964843750000e+04,9.909311523437500000e+03
